geo_type;region;date;driving;walking;transit
city;Detroit;17.03.2020;-29.41;-10.86;-43.26
city;Detroit;18.03.2020;-34.67;-23.19;-47.64
city;Detroit;19.03.2020;-35.72;-24.74;-49.52
city;Detroit;20.03.2020;-30.66;-16.17;-45.14
city;Detroit;21.03.2020;-42.72;-28.45;-54
city;Detroit;22.03.2020;-57.6;-45.66;-59.13
city;Detroit;23.03.2020;-46.85;-35.89;-57.16
city;Detroit;24.03.2020;-61.03;-44.07;-62.94
city;Detroit;25.03.2020;-56.56;-30.74;-58.69
city;Detroit;26.03.2020;-58.29;-40.16;-62.99
city;Detroit;27.03.2020;-51.73;-35.51;-62.03
city;Detroit;28.03.2020;-60.3;-49.82;-67.9
city;Detroit;29.03.2020;-65.52;-50.05;-68.84
city;Detroit;30.03.2020;-58.56;-44.24;-63.63
city;Detroit;31.03.2020;-57.08;-43.47;-64.45
city;Detroit;01.04.2020;-55.79;-37.75;-64.55
city;Detroit;02.04.2020;-52.38;-22.18;-64.99
city;Detroit;03.04.2020;-47.76;-19.31;-64.27
city;Detroit;04.04.2020;-55.79;-36.91;-67.5
city;Detroit;05.04.2020;-62.8;-37.74;-70.99
city;Detroit;06.04.2020;-55.69;-32.75;-64.17
city;Detroit;07.04.2020;-56.42;-36.07;-68.54
city;Detroit;08.04.2020;-50.12;-16.07;-62.53
city;Detroit;09.04.2020;-53.63;-37.09;-68.53
city;Detroit;10.04.2020;-48.89;-36;-69.14
city;Detroit;11.04.2020;-51.4;-28.86;-68.9
city;Detroit;12.04.2020;-67.79;-50.89;-75.86
city;Detroit;13.04.2020;-55.92;-43.17;-68.73
city;Detroit;14.04.2020;-52.18;-37.36;-71.42
city;Detroit;15.04.2020;-49.6;-39.99;-72.27
city;Dubai;13.01.2020;0;0;
city;Dubai;14.01.2020;-0.1;3.43;
city;Dubai;15.01.2020;-1.07;-2.57;
city;Dubai;16.01.2020;9.03;8.9;
city;Dubai;17.01.2020;12.66;14.42;
city;Dubai;18.01.2020;6.4;4.66;
city;Dubai;19.01.2020;-0.91;-1.18;
city;Dubai;20.01.2020;-1.8;-4.07;
city;Dubai;21.01.2020;-2.84;-3.38;
city;Dubai;22.01.2020;0.86;-1.13;
city;Dubai;23.01.2020;10.47;9.27;
city;Dubai;24.01.2020;14.72;3.97;
city;Dubai;25.01.2020;9.44;8.79;
city;Dubai;26.01.2020;3.6;2.73;
city;Dubai;27.01.2020;1.37;5.47;
city;Dubai;28.01.2020;2.61;0.32;
city;Dubai;29.01.2020;-1.85;-2.14;
city;Dubai;30.01.2020;7.04;2.09;
city;Dubai;31.01.2020;9.39;2.2;
city;Dubai;01.02.2020;4.88;4.18;
city;Dubai;02.02.2020;-1.81;1.13;
city;Dubai;03.02.2020;2.46;8.2;
city;Dubai;04.02.2020;-3.86;-6.32;
city;Dubai;05.02.2020;0.56;-1.02;
city;Dubai;06.02.2020;14.95;7.88;
city;Dubai;07.02.2020;18.02;10.34;
city;Dubai;08.02.2020;6.3;2.63;
city;Dubai;09.02.2020;-0.18;2.04;
city;Dubai;10.02.2020;-1.44;-1.98;
city;Dubai;11.02.2020;1.34;-3.75;
city;Dubai;12.02.2020;1.94;-0.54;
city;Dubai;13.02.2020;14.45;7.34;
city;Dubai;14.02.2020;18.91;10.45;
city;Dubai;15.02.2020;14.09;12.75;
city;Dubai;16.02.2020;9.61;13.45;
city;Dubai;17.02.2020;8.78;10.5;
city;Dubai;18.02.2020;8.47;10.5;
city;Dubai;19.02.2020;9.44;7.77;
city;Dubai;20.02.2020;20.76;15.17;
city;Dubai;21.02.2020;16.41;9.43;
city;Dubai;22.02.2020;7.85;2.41;
city;Dubai;23.02.2020;3.16;0.48;
city;Dubai;24.02.2020;-0.15;-5.09;
city;Dubai;25.02.2020;-1.57;-6.43;
city;Dubai;26.02.2020;1.66;-8.52;
city;Dubai;27.02.2020;6.95;-2.09;
city;Dubai;28.02.2020;7.67;3.16;
city;Dubai;29.02.2020;-2.03;-4.18;
city;Dubai;01.03.2020;-7.27;-6.97;
city;Dubai;02.03.2020;-11.94;-13.99;
city;Dubai;03.03.2020;-13.13;-13.99;
city;Dubai;04.03.2020;-12.74;-12.33;
city;Dubai;05.03.2020;-1.72;-9.43;
city;Dubai;06.03.2020;-0.55;-9.43;
city;Dubai;07.03.2020;-5.6;-7.82;
city;Dubai;08.03.2020;-12.56;-14.95;
city;Dubai;09.03.2020;-15.34;-17.04;
city;Dubai;10.03.2020;-13.87;-15.11;
city;Dubai;11.03.2020;-17.93;-19.29;
city;Dubai;12.03.2020;-21.18;-27.55;
city;Dubai;13.03.2020;-24.04;-21.54;
city;Dubai;14.03.2020;-33.57;-34.14;
city;Dubai;15.03.2020;-33.5;-35.05;
city;Dubai;16.03.2020;-38.28;-37.35;
city;Dubai;17.03.2020;-41.69;-45.28;
city;Dubai;18.03.2020;-48.85;-45.07;
city;Dubai;19.03.2020;-49.44;-53.38;
city;Dubai;20.03.2020;-50.22;-48.87;
city;Dubai;21.03.2020;-52.17;-53.38;
city;Dubai;22.03.2020;-56.77;-57.5;
city;Dubai;23.03.2020;-62.44;-64.47;
city;Dubai;24.03.2020;-59.23;-59.22;
city;Dubai;25.03.2020;-60.32;-62.59;
city;Dubai;26.03.2020;-65.62;-67.42;
city;Dubai;27.03.2020;-72.08;-68.22;
city;Dubai;28.03.2020;-71.05;-68.49;
city;Dubai;29.03.2020;-66.39;-66.4;
city;Dubai;30.03.2020;-64.95;-57.07;
city;Dubai;31.03.2020;-64.54;-60.18;
city;Dubai;01.04.2020;-65.69;-64.95;
city;Dubai;02.04.2020;-66.35;-64.09;
city;Dubai;03.04.2020;-69.31;-69.35;
city;Dubai;04.04.2020;-66;-65.38;
city;Dubai;05.04.2020;-69.68;-66.13;
city;Dubai;06.04.2020;-70.3;-64.68;
city;Dubai;07.04.2020;-69.25;-67.1;
city;Dubai;08.04.2020;-67.13;-61.04;
city;Dubai;09.04.2020;-70.59;-72.13;
city;Dubai;10.04.2020;-67.94;-59.7;
city;Dubai;11.04.2020;-65.51;-58.68;
city;Dubai;12.04.2020;-63.26;-51.61;
city;Dubai;13.04.2020;-65.76;-61.04;
city;Dubai;14.04.2020;-65.96;-61.09;
city;Dubai;15.04.2020;-67.43;-65.54;
city;Dublin;13.01.2020;0;0;0
city;Dublin;14.01.2020;12.58;14.17;0.05
city;Dublin;15.01.2020;13.1;19.78;5.79
city;Dublin;16.01.2020;31.58;23.14;8.98
city;Dublin;17.01.2020;30.35;57.95;17.67
city;Dublin;18.01.2020;28.89;84.3;14.8
city;Dublin;19.01.2020;9.91;33.09;11.24
city;Dublin;20.01.2020;17.02;31.72;10.54
city;Dublin;21.01.2020;18.94;30.14;7.78
city;Dublin;22.01.2020;20.24;32.14;7.55
city;Dublin;23.01.2020;21.21;33.73;11.63
city;Dublin;24.01.2020;33.69;65.18;22.81
city;Dublin;25.01.2020;38.86;104.95;26.34
city;Dublin;26.01.2020;8.45;26.46;5.85
city;Dublin;27.01.2020;9.61;18.58;12.69
city;Dublin;28.01.2020;14.06;20.47;10.98
city;Dublin;29.01.2020;20.75;25.87;14.79
city;Dublin;30.01.2020;23.3;32.57;15.14
city;Dublin;31.01.2020;45.1;89.28;38.79
city;Dublin;01.02.2020;47.94;123.35;32.55
city;Dublin;02.02.2020;10.24;30.05;16.68
city;Dublin;03.02.2020;9.21;21.42;19.62
city;Dublin;04.02.2020;17.32;30.37;14.22
city;Dublin;05.02.2020;18.87;33.01;17.17
city;Dublin;06.02.2020;24.21;38.97;23.57
city;Dublin;07.02.2020;44.66;88.29;36.25
city;Dublin;08.02.2020;50.04;117.73;25.83
city;Dublin;09.02.2020;0.98;16.26;4.72
city;Dublin;10.02.2020;10.05;17.38;18.6
city;Dublin;11.02.2020;15.38;8.71;14.05
city;Dublin;12.02.2020;22.37;25.13;17.09
city;Dublin;13.02.2020;26.63;43.67;22.26
city;Dublin;14.02.2020;52.63;97.47;41.29
city;Dublin;15.02.2020;37.65;103.25;28.45
city;Dublin;16.02.2020;15.1;55.11;21.11
city;Dublin;17.02.2020;24.19;57.01;28.12
city;Dublin;18.02.2020;27.88;53.5;26.76
city;Dublin;19.02.2020;31.93;49.69;31.13
city;Dublin;20.02.2020;38.11;59.65;31.31
city;Dublin;21.02.2020;52.37;92.43;48.36
city;Dublin;22.02.2020;36.4;96.03;28.95
city;Dublin;23.02.2020;4.42;26.37;10.85
city;Dublin;24.02.2020;12.62;14.98;15.69
city;Dublin;25.02.2020;14.15;15.48;14.25
city;Dublin;26.02.2020;21.72;30.65;16.14
city;Dublin;27.02.2020;30.12;52.35;25.25
city;Dublin;28.02.2020;43.42;90.45;39.86
city;Dublin;29.02.2020;32.95;87.14;33.3
city;Dublin;01.03.2020;11.09;34.43;20.24
city;Dublin;02.03.2020;21.74;32.25;20.77
city;Dublin;03.03.2020;26.73;47.8;22.31
city;Dublin;04.03.2020;23.14;37.86;15.8
city;Dublin;05.03.2020;28.08;44.51;18.65
city;Dublin;06.03.2020;43.15;82.83;35.68
city;Dublin;07.03.2020;41.33;111.06;27.87
city;Dublin;08.03.2020;17.88;50.71;19.07
city;Dublin;09.03.2020;19.57;37.92;16.09
city;Dublin;10.03.2020;9.79;31.24;9.36
city;Dublin;11.03.2020;3.96;12.75;2.17
city;Dublin;12.03.2020;-6.98;0.75;-19.75
city;Dublin;13.03.2020;-13.6;15.99;-16.82
city;Dublin;14.03.2020;-27.28;6.93;-34.44
city;Dublin;15.03.2020;-42.54;-32.59;-48.3
city;Dublin;16.03.2020;-47.29;-52.33;-61.69
city;Dublin;17.03.2020;-52.96;-59.16;-68.82
city;Dublin;18.03.2020;-55.28;-67.04;-75.05
city;Dublin;19.03.2020;-54.82;-67.21;-76.93
city;Dublin;20.03.2020;-51.47;-67.95;-77.93
city;Dublin;21.03.2020;-58.75;-73.1;-82.02
city;Dublin;22.03.2020;-57.76;-70.56;-79.9
city;Dublin;23.03.2020;-62.81;-74.08;-81.7
city;Dublin;24.03.2020;-63.94;-75.93;-82.47
city;Dublin;25.03.2020;-64.69;-74.69;-82.99
city;Dublin;26.03.2020;-65.02;-76.66;-84.94
city;Dublin;27.03.2020;-49.16;-57.7;-85.09
city;Dublin;28.03.2020;-71.65;-71.53;-90.3
city;Dublin;29.03.2020;-80.35;-81.87;-91.13
city;Dublin;30.03.2020;-78.33;-82.09;-89.56
city;Dublin;31.03.2020;-77.5;-81.45;-90.41
city;Dublin;01.04.2020;-76.81;-81.26;-90.18
city;Dublin;02.04.2020;-76.54;-82.27;-90.76
city;Dublin;03.04.2020;-73.03;-79.74;-90.03
city;Dublin;04.04.2020;-76.47;-79.91;-92.12
city;Dublin;05.04.2020;-80.25;-82.94;-90.92
city;Dublin;06.04.2020;-76.42;-80.66;-90.63
city;Dublin;07.04.2020;-73.29;-75.68;-90.64
city;Dublin;08.04.2020;-72.39;-75.88;-90.33
city;Dublin;09.04.2020;-72.45;-78.52;-90.03
city;Dublin;10.04.2020;-72.27;-75.34;-90.88
city;Dublin;11.04.2020;-75.72;-75.68;-91.87
city;Dublin;12.04.2020;-83;-85.9;-93.21
city;Dublin;13.04.2020;-80.03;-80.06;-91.64
city;Dublin;14.04.2020;-75.2;-78.64;-90.03
city;Dublin;15.04.2020;-74.4;-76.87;-91.03
city;Dusseldorf;13.01.2020;0;0;0
city;Dusseldorf;14.01.2020;4.58;7.29;2.97
city;Dusseldorf;15.01.2020;3;7.73;4.19
city;Dusseldorf;16.01.2020;3.91;12.65;4.58
city;Dusseldorf;17.01.2020;14.26;39.82;26.43
city;Dusseldorf;18.01.2020;5.07;67.68;32.63
city;Dusseldorf;19.01.2020;-5;-3.54;13.22
city;Dusseldorf;20.01.2020;6.28;11.2;11.03
city;Dusseldorf;21.01.2020;14.81;18.71;18.55
city;Dusseldorf;22.01.2020;13.61;14.13;13.57
city;Dusseldorf;23.01.2020;10.98;20.01;10.06
city;Dusseldorf;24.01.2020;6.21;33.96;23.78
city;Dusseldorf;25.01.2020;-0.11;66.64;27.36
city;Dusseldorf;26.01.2020;-8.57;-4.21;9.63
city;Dusseldorf;27.01.2020;1.54;3.8;11.5
city;Dusseldorf;28.01.2020;1.54;7.21;6.48
city;Dusseldorf;29.01.2020;-0.21;6.77;3.65
city;Dusseldorf;30.01.2020;-0.78;8.86;-2.18
city;Dusseldorf;31.01.2020;7.66;45.12;10.46
city;Dusseldorf;01.02.2020;1.18;57.83;12.54
city;Dusseldorf;02.02.2020;-13.3;-15.71;-2.47
city;Dusseldorf;03.02.2020;-1;8.77;9.38
city;Dusseldorf;04.02.2020;4.07;6.74;3.33
city;Dusseldorf;05.02.2020;1.53;13.8;-2.11
city;Dusseldorf;06.02.2020;-1.97;11.66;4.12
city;Dusseldorf;07.02.2020;6.29;35.01;-1.11
city;Dusseldorf;08.02.2020;-3.21;57.04;9.63
city;Dusseldorf;09.02.2020;-20.26;-33.89;-9.56
city;Dusseldorf;10.02.2020;-6;-14.29;6.27
city;Dusseldorf;11.02.2020;3.79;8.39;6.09
city;Dusseldorf;12.02.2020;4.67;8.6;3.47
city;Dusseldorf;13.02.2020;9.39;8.14;11.75
city;Dusseldorf;14.02.2020;16.97;59.75;23.03
city;Dusseldorf;15.02.2020;8.1;93.79;39.97
city;Dusseldorf;16.02.2020;-8.79;-5.85;48.07
city;Dusseldorf;17.02.2020;9.7;25.22;158.85
city;Dusseldorf;18.02.2020;12.39;24.66;120.24
city;Dusseldorf;19.02.2020;9.19;25.7;93.84
city;Dusseldorf;20.02.2020;-7.65;23.33;72.85
city;Dusseldorf;21.02.2020;-3.9;20.34;65.15
city;Dusseldorf;22.02.2020;-14.18;35.04;72.71
city;Dusseldorf;23.02.2020;-27.21;-13.65;66.55
city;Dusseldorf;24.02.2020;-17.34;6.95;38.07
city;Dusseldorf;25.02.2020;-1.04;-1.34;49.1
city;Dusseldorf;26.02.2020;-5.31;-9.16;44.73
city;Dusseldorf;27.02.2020;-0.13;-7.82;35.03
city;Dusseldorf;28.02.2020;-1.95;17.02;65.97
city;Dusseldorf;29.02.2020;-8.43;39.18;60.85
city;Dusseldorf;01.03.2020;-16.46;-17.52;45.13
city;Dusseldorf;02.03.2020;-7.1;-6.2;43.23
city;Dusseldorf;03.03.2020;-1.35;4.48;39.11
city;Dusseldorf;04.03.2020;-5.66;-1.17;42.23
city;Dusseldorf;05.03.2020;-3.2;-4.5;41.91
city;Dusseldorf;06.03.2020;-0.1;21.44;48.75
city;Dusseldorf;07.03.2020;-3.49;59.81;56.41
city;Dusseldorf;08.03.2020;-18.38;-21.84;31.05
city;Dusseldorf;09.03.2020;-7.34;-12.12;33.56
city;Dusseldorf;10.03.2020;-2.42;-11.45;32.23
city;Dusseldorf;11.03.2020;-6.91;-11.2;27.97
city;Dusseldorf;12.03.2020;-15.39;-11;16.15
city;Dusseldorf;13.03.2020;-22.63;-10.62;1.65
city;Dusseldorf;14.03.2020;-33.32;2.2;-3.4
city;Dusseldorf;15.03.2020;-44.13;-39.41;-25.57
city;Dusseldorf;16.03.2020;-38.62;-30.75;-25.25
city;Dusseldorf;17.03.2020;-42.82;-35.85;-33.31
city;Dusseldorf;18.03.2020;-48.44;-44.3;-41.51
city;Dusseldorf;19.03.2020;-54.07;-53.14;-54.19
city;Dusseldorf;20.03.2020;-58.21;-60.28;-60.49
city;Dusseldorf;21.03.2020;-65.51;-60.84;-63.68
city;Dusseldorf;22.03.2020;-67.27;-57.9;-64.79
city;Dusseldorf;23.03.2020;-61.39;-60.04;-62.93
city;Dusseldorf;24.03.2020;-61.14;-58.35;-59.35
city;Dusseldorf;25.03.2020;-59.68;-59.13;-58.09
city;Dusseldorf;26.03.2020;-59.08;-56.35;-56.23
city;Dusseldorf;27.03.2020;-57.76;-53.15;-58.99
city;Dusseldorf;28.03.2020;-60.24;-45.77;-59.53
city;Dusseldorf;29.03.2020;-67.55;-73.65;-65.97
city;Dusseldorf;30.03.2020;-57.35;-59.59;-62.79
city;Dusseldorf;31.03.2020;-54.2;-52.46;-56.55
city;Dusseldorf;01.04.2020;-53.57;-53.11;-56.16
city;Dusseldorf;02.04.2020;-54.5;-57.4;-59.56
city;Dusseldorf;03.04.2020;-55;-55.13;-57.74
city;Dusseldorf;04.04.2020;-57.18;-41.92;-54.37
city;Dusseldorf;05.04.2020;-55.02;-31.7;-49.61
city;Dusseldorf;06.04.2020;-49.28;-39.49;-46.31
city;Dusseldorf;07.04.2020;-46.96;-38.68;-46.53
city;Dusseldorf;08.04.2020;-43.95;-35.27;-48.93
city;Dusseldorf;09.04.2020;-47.67;-40.77;-51.11
city;Dusseldorf;10.04.2020;-55.68;-31.96;-48.42
city;Dusseldorf;11.04.2020;-52.83;-35.99;-49.75
city;Dusseldorf;12.04.2020;-61.62;-43.44;-52.72
city;Dusseldorf;13.04.2020;-56.58;-53.97;-52.04
city;Dusseldorf;14.04.2020;-47.44;-48.58;-47.13
city;Dusseldorf;15.04.2020;-45.48;-37.6;-43.59
city;Edmonton;13.01.2020;0;0;0
city;Edmonton;14.01.2020;2.98;12.5;1.15
city;Edmonton;15.01.2020;4.72;11.51;0.08
city;Edmonton;16.01.2020;11.86;15.04;4.48
city;Edmonton;17.01.2020;29.58;38.23;4.64
city;Edmonton;18.01.2020;20.51;38.11;-22.1
city;Edmonton;19.01.2020;-14.04;-8.66;-27.4
city;Edmonton;20.01.2020;8.93;25.12;19.54
city;Edmonton;21.01.2020;13.75;34.13;20.08
city;Edmonton;22.01.2020;21.92;26.13;21.73
city;Edmonton;23.01.2020;17.68;38.41;19.53
city;Edmonton;24.01.2020;29.97;55.85;15.39
city;Edmonton;25.01.2020;25.58;60.18;-17.08
city;Edmonton;26.01.2020;-11.89;3.64;-27.95
city;Edmonton;27.01.2020;2.72;17.53;8.12
city;Edmonton;28.01.2020;9.13;37.66;16.69
city;Edmonton;29.01.2020;14.16;44.08;13.5
city;Edmonton;30.01.2020;15.33;46.72;12.99
city;Edmonton;31.01.2020;32.69;72.42;13.03
city;Edmonton;01.02.2020;19.02;44.45;-19.78
city;Edmonton;02.02.2020;-11.29;0.98;-24.32
city;Edmonton;03.02.2020;0.05;14.38;8.01
city;Edmonton;04.02.2020;6.16;22.55;15.08
city;Edmonton;05.02.2020;6.93;27.03;14.27
city;Edmonton;06.02.2020;14.13;51.39;16.68
city;Edmonton;07.02.2020;31.26;69.1;11.22
city;Edmonton;08.02.2020;27.22;59.81;-13.22
city;Edmonton;09.02.2020;-12.09;2.11;-27.25
city;Edmonton;10.02.2020;2.48;24.77;9.6
city;Edmonton;11.02.2020;29.55;37.94;21.59
city;Edmonton;12.02.2020;18.77;27.64;21.83
city;Edmonton;13.02.2020;21.38;42.07;20.04
city;Edmonton;14.02.2020;41.73;63.93;15.2
city;Edmonton;15.02.2020;27.8;54.06;-15.72
city;Edmonton;16.02.2020;-0.54;18.41;-27.54
city;Edmonton;17.02.2020;-16.8;-15.51;-26
city;Edmonton;18.02.2020;12.69;19.08;7.93
city;Edmonton;19.02.2020;16.11;37.58;15.57
city;Edmonton;20.02.2020;17.8;42.24;7.09
city;Edmonton;21.02.2020;30.48;61.33;6.11
city;Edmonton;22.02.2020;28.72;60.21;-12.83
city;Edmonton;23.02.2020;-8.64;2.78;-29.39
city;Edmonton;24.02.2020;1.5;18.45;11.66
city;Edmonton;25.02.2020;7.17;28.26;9.92
city;Edmonton;26.02.2020;8.94;36.63;11.57
city;Edmonton;27.02.2020;16.57;60.15;20.3
city;Edmonton;28.02.2020;38.37;80.4;17.87
city;Edmonton;29.02.2020;33.63;64.1;-6.77
city;Edmonton;01.03.2020;-3.68;10.24;-27.55
city;Edmonton;02.03.2020;4.57;30.47;11.38
city;Edmonton;03.03.2020;8.45;32.95;16.1
city;Edmonton;04.03.2020;9.35;34.61;23.27
city;Edmonton;05.03.2020;11.38;35.64;15.5
city;Edmonton;06.03.2020;32.41;54.02;18.64
city;Edmonton;07.03.2020;25.01;49.9;-14.31
city;Edmonton;08.03.2020;-13.49;0.7;-31.66
city;Edmonton;09.03.2020;1.84;27.33;1.69
city;Edmonton;10.03.2020;6.45;28.05;5.18
city;Edmonton;11.03.2020;5.73;27.49;0.98
city;Edmonton;12.03.2020;2.34;17.86;-3.57
city;Edmonton;13.03.2020;3.52;19.8;-13.66
city;Edmonton;14.03.2020;-13.48;11.38;-37.69
city;Edmonton;15.03.2020;-39.47;-21.03;-53.91
city;Edmonton;16.03.2020;-28.19;-8.07;-42.03
city;Edmonton;17.03.2020;-32.79;-16.43;-40.2
city;Edmonton;18.03.2020;-37.98;-19.52;-54.84
city;Edmonton;19.03.2020;-38.22;-22.13;-64.07
city;Edmonton;20.03.2020;-32.82;-15.23;-63.11
city;Edmonton;21.03.2020;-48.49;-34.06;-73.33
city;Edmonton;22.03.2020;-60.78;-47.74;-76.13
city;Edmonton;23.03.2020;-47.54;-31.46;-71.33
city;Edmonton;24.03.2020;-48.09;-27.19;-75.16
city;Edmonton;25.03.2020;-47.1;-30.48;-75.18
city;Edmonton;26.03.2020;-45.93;-27.24;-75.05
city;Edmonton;27.03.2020;-38.42;-15.2;-74.25
city;Edmonton;28.03.2020;-54.16;-39.16;-80.51
city;Edmonton;29.03.2020;-63.16;-50.84;-80.41
city;Edmonton;30.03.2020;-48.8;-34.21;-76.62
city;Edmonton;31.03.2020;-51.31;-35.69;-79.14
city;Edmonton;01.04.2020;-47.17;-38.68;-75.99
city;Edmonton;02.04.2020;-48.97;-38.94;-78.28
city;Edmonton;03.04.2020;-40.73;-33.61;-78.2
city;Edmonton;04.04.2020;-52.05;-38.9;-81.58
city;Edmonton;05.04.2020;-62.95;-55.25;-82.9
city;Edmonton;06.04.2020;-47.65;-30.47;-79.04
city;Edmonton;07.04.2020;-46.68;-28.58;-79.28
city;Edmonton;08.04.2020;-43.36;-22.26;-78.07
city;Edmonton;09.04.2020;-33.09;-15.27;-77.82
city;Edmonton;10.04.2020;-46.16;-28.19;-82.84
city;Edmonton;11.04.2020;-47.21;-36.27;-83.69
city;Edmonton;12.04.2020;-63.2;-53.06;-85.03
city;Edmonton;13.04.2020;-48.13;-32.34;-79.77
city;Edmonton;14.04.2020;-43.08;-33.97;-79.51
city;Edmonton;15.04.2020;-36.65;-19.93;-78.82
city;Frankfurt;13.01.2020;0;0;
city;Frankfurt;14.01.2020;1.83;5.87;
city;Frankfurt;15.01.2020;5.38;11.85;
city;Frankfurt;16.01.2020;6.95;12.71;
city;Frankfurt;17.01.2020;6.42;22.96;
city;Frankfurt;18.01.2020;3.71;39.95;
city;Frankfurt;19.01.2020;-6.57;-14.58;
city;Frankfurt;20.01.2020;0.06;4.31;
city;Frankfurt;21.01.2020;6.47;9.05;
city;Frankfurt;22.01.2020;5.02;4.32;
city;Frankfurt;23.01.2020;4.42;9.74;
city;Frankfurt;24.01.2020;9.65;19.2;
city;Frankfurt;25.01.2020;4.86;36.75;
city;Frankfurt;26.01.2020;-2.08;-14.78;
city;Frankfurt;27.01.2020;5.13;0.36;
city;Frankfurt;28.01.2020;3.2;4.1;
city;Frankfurt;29.01.2020;5.7;12.86;
city;Frankfurt;30.01.2020;4.45;15.16;
city;Frankfurt;31.01.2020;12.47;28.17;
city;Frankfurt;01.02.2020;9.33;37.86;
city;Frankfurt;02.02.2020;-0.83;-13.1;
city;Frankfurt;03.02.2020;3.38;7.45;
city;Frankfurt;04.02.2020;8.56;11.79;
city;Frankfurt;05.02.2020;8.21;18.63;
city;Frankfurt;06.02.2020;2.19;18.11;
city;Frankfurt;07.02.2020;11;35.59;
city;Frankfurt;08.02.2020;9.6;54.16;
city;Frankfurt;09.02.2020;2.61;-14.17;
city;Frankfurt;10.02.2020;10.07;-4.2;
city;Frankfurt;11.02.2020;8.85;9.38;
city;Frankfurt;12.02.2020;8.84;12.47;
city;Frankfurt;13.02.2020;7.79;13.22;
city;Frankfurt;14.02.2020;15.83;41.56;
city;Frankfurt;15.02.2020;10;58.79;
city;Frankfurt;16.02.2020;-2.99;-5.23;
city;Frankfurt;17.02.2020;1.86;5.82;
city;Frankfurt;18.02.2020;2.6;7.2;
city;Frankfurt;19.02.2020;6.46;10.83;
city;Frankfurt;20.02.2020;7.78;13.51;
city;Frankfurt;21.02.2020;11.25;16.29;
city;Frankfurt;22.02.2020;0.06;34.09;
city;Frankfurt;23.02.2020;-14.11;-9.14;
city;Frankfurt;24.02.2020;-0.84;30.64;
city;Frankfurt;25.02.2020;-2.77;3.88;
city;Frankfurt;26.02.2020;0.71;-0.55;
city;Frankfurt;27.02.2020;26.19;-1.81;
city;Frankfurt;28.02.2020;7.59;19.81;
city;Frankfurt;29.02.2020;6.53;28.33;
city;Frankfurt;01.03.2020;-2.16;-10.32;
city;Frankfurt;02.03.2020;1.1;1.2;
city;Frankfurt;03.03.2020;-2.67;3.34;
city;Frankfurt;04.03.2020;0.25;5.21;
city;Frankfurt;05.03.2020;2.52;-4.43;
city;Frankfurt;06.03.2020;3.55;10.21;
city;Frankfurt;07.03.2020;3.19;31.42;
city;Frankfurt;08.03.2020;-8.09;-16.41;
city;Frankfurt;09.03.2020;-4.14;-8.21;
city;Frankfurt;10.03.2020;-2.46;-13.16;
city;Frankfurt;11.03.2020;3;-8.05;
city;Frankfurt;12.03.2020;-12.77;-10.53;
city;Frankfurt;13.03.2020;-18.2;-16.22;
city;Frankfurt;14.03.2020;-27.22;-12.6;
city;Frankfurt;15.03.2020;-35.43;-28.25;
city;Frankfurt;16.03.2020;-33.36;-31.55;
city;Frankfurt;17.03.2020;-40.73;-39.88;
city;Frankfurt;18.03.2020;-46.54;-48.16;
city;Frankfurt;19.03.2020;-49.89;-49.72;
city;Frankfurt;20.03.2020;-51.77;-56.47;
city;Frankfurt;21.03.2020;-65.31;-68.49;
city;Frankfurt;22.03.2020;-64.14;-61.81;
city;Frankfurt;23.03.2020;-59.07;-62.68;
city;Frankfurt;24.03.2020;-58.76;-60.39;
city;Frankfurt;25.03.2020;-57.5;-59.66;
city;Frankfurt;26.03.2020;-55.66;-58.53;
city;Frankfurt;27.03.2020;-53.78;-52.74;
city;Frankfurt;28.03.2020;-56.04;-42.78;
city;Frankfurt;29.03.2020;-61.1;-66.31;
city;Frankfurt;30.03.2020;-53.36;-57.43;
city;Frankfurt;31.03.2020;-52.02;-55.54;
city;Frankfurt;01.04.2020;-50.78;-51.65;
city;Frankfurt;02.04.2020;-50.78;-50.01;
city;Frankfurt;03.04.2020;-52.91;-55.39;
city;Frankfurt;04.04.2020;-54.99;-45.78;
city;Frankfurt;05.04.2020;-51.65;-32.59;
city;Frankfurt;06.04.2020;-46.68;-42.16;
city;Frankfurt;07.04.2020;-45.54;-41.31;
city;Frankfurt;08.04.2020;-43.52;-38.43;
city;Frankfurt;09.04.2020;-45.17;-38.17;
city;Frankfurt;10.04.2020;-53.21;-33.63;
city;Frankfurt;11.04.2020;-51.73;-38.51;
city;Frankfurt;12.04.2020;-59.79;-46.37;
city;Frankfurt;13.04.2020;-54.89;-60.18;
city;Frankfurt;14.04.2020;-44.41;-48.7;
city;Frankfurt;15.04.2020;-42.75;-42.27;
city;Fukuoka;13.01.2020;0;0;0
city;Fukuoka;14.01.2020;-2.04;-8.69;-2.62
city;Fukuoka;15.01.2020;-0.47;1.77;1.73
city;Fukuoka;16.01.2020;3.81;8.62;7.52
city;Fukuoka;17.01.2020;24.93;34.9;29.22
city;Fukuoka;18.01.2020;36.19;49.09;32.03
city;Fukuoka;19.01.2020;8.1;6.21;6.76
city;Fukuoka;20.01.2020;0.95;0.04;2.17
city;Fukuoka;21.01.2020;-4.78;-9.49;-4.77
city;Fukuoka;22.01.2020;-3.38;-8.91;-2.57
city;Fukuoka;23.01.2020;1.94;4.12;2.41
city;Fukuoka;24.01.2020;30.06;45.05;31.77
